Unique.ID,Radar Stations,X,Y,X.Lon,Y.Lat,X.75.N,Y.75.N,X.75.S,Y.75.S,X.75.E,Y.75.E,X.75.W,Y.75.W,X.150.N,Y.150.N,X.150.S,Y.150.S,X.150.E,Y.150.E,X.150.W,Y.150.W
1301,KCLX,1325538.24,1181489.701,-81.7079437677186,32.8058301784448,1325538.24,1256489.701,1325538.24,1106489.701,1400538.24,1181489.701,1250538.24,1181489.701,1325538.24,1331489.701,1325538.24,1031489.701,1475538.24,1181489.701,1175538.24,1181489.701
1302,KCLX,1402571.222,1190378.122,-80.875811002431,32.7781105444493,1402571.222,1265378.122,1402571.222,1115378.122,1477571.222,1190378.122,1327571.222,1190378.122,1402571.222,1340378.122,1402571.222,1040378.122,1552571.222,1190378.122,1252571.222,1190378.122
1303,KCLX,1414422.45,1134084.789,-80.846148906256,32.2628481940798,1414422.45,1209084.789,1414422.45,1059084.789,1489422.45,1134084.789,1339422.45,1134084.789,1414422.45,1284084.789,1414422.45,984084.789,1564422.45,1134084.789,1264422.45,1134084.789
1304,KCLX,1343315.082,1140010.403,-81.5865029210159,32.414182912641,1343315.082,1215010.403,1343315.082,1065010.403,1418315.082,1140010.403,1268315.082,1140010.403,1343315.082,1290010.403,1343315.082,990010.403,1493315.082,1140010.403,1193315.082,1140010.403
1305,KCLX,1337389.468,1134084.789,-81.6586421463694,32.3696523450787,1337389.468,1209084.789,1337389.468,1059084.789,1412389.468,1134084.789,1262389.468,1134084.789,1337389.468,1284084.789,1337389.468,984084.789,1487389.468,1134084.789,1187389.468,1134084.789
1306,KCLX,1402571.222,1228894.613,-80.8099859701111,33.1188809855248,1402571.222,1303894.613,1402571.222,1153894.613,1477571.222,1228894.613,1327571.222,1228894.613,1402571.222,1378894.613,1402571.222,1078894.613,1552571.222,1228894.613,1252571.222,1228894.613
1307,KCLX,1461827.362,1172601.28,-80.2796483868205,32.5349955557203,1461827.362,1247601.28,1461827.362,1097601.28,1536827.362,1172601.28,1386827.362,1172601.28,1461827.362,1322601.28,1461827.362,1022601.28,1611827.362,1172601.28,1311827.362,1172601.28
1308,KCLX,1343315.082,1205192.157,-81.4804707746305,32.9917539218113,1343315.082,1280192.157,1343315.082,1130192.157,1418315.082,1205192.157,1268315.082,1205192.157,1343315.082,1355192.157,1343315.082,1055192.157,1493315.082,1205192.157,1193315.082,1205192.157
1309,KCLX,1358129.117,1160750.052,-81.3960938592805,32.577801352549,1358129.117,1235750.052,1358129.117,1085750.052,1433129.117,1160750.052,1283129.117,1160750.052,1358129.117,1310750.052,1358129.117,1010750.052,1508129.117,1160750.052,1208129.117,1160750.052
1310,KCLX,1399608.415,1184452.508,-80.9172809786644,32.7298667901294,1399608.415,1259452.508,1399608.415,1109452.508,1474608.415,1184452.508,1324608.415,1184452.508,1399608.415,1334452.508,1399608.415,1034452.508,1549608.415,1184452.508,1249608.415,1184452.508
1311,KCLX,1396645.608,1190378.122,-80.9386412170292,32.7865104495685,1396645.608,1265378.122,1396645.608,1115378.122,1471645.608,1190378.122,1321645.608,1190378.122,1396645.608,1340378.122,1396645.608,1040378.122,1546645.608,1190378.122,1246645.608,1190378.122
1312,KCLX,1384794.38,1208154.964,-81.0343962703206,32.9605551893026,1384794.38,1283154.964,1384794.38,1133154.964,1459794.38,1208154.964,1309794.38,1208154.964,1384794.38,1358154.964,1384794.38,1058154.964,1534794.38,1208154.964,1234794.38,1208154.964
1313,KCLX,1358129.117,1243708.648,-81.258818430149,33.3123681189728,1358129.117,1318708.648,1358129.117,1168708.648,1433129.117,1243708.648,1283129.117,1243708.648,1358129.117,1393708.648,1358129.117,1093708.648,1508129.117,1243708.648,1208129.117,1243708.648
1314,KCLX,1340352.275,1157787.245,-81.589104928336,32.5757826987213,1340352.275,1232787.245,1340352.275,1082787.245,1415352.275,1157787.245,1265352.275,1157787.245,1340352.275,1307787.245,1340352.275,1007787.245,1490352.275,1157787.245,1190352.275,1157787.245
1315,KCLX,1355166.31,1181489.701,-81.3934455588637,32.7656073017661,1355166.31,1256489.701,1355166.31,1106489.701,1430166.31,1181489.701,1280166.31,1181489.701,1355166.31,1331489.701,1355166.31,1031489.701,1505166.31,1181489.701,1205166.31,1181489.701
1316,KCLX,1402571.222,1110382.333,-81.0107329075545,32.0696382903291,1402571.222,1185382.333,1402571.222,1035382.333,1477571.222,1110382.333,1327571.222,1110382.333,1402571.222,1260382.333,1402571.222,960382.333,1552571.222,1110382.333,1252571.222,1110382.333
1317,KCLX,1358129.117,1113345.14,-81.4734040305416,32.1575865713867,1358129.117,1188345.14,1358129.117,1038345.14,1433129.117,1113345.14,1283129.117,1113345.14,1358129.117,1263345.14,1358129.117,963345.14,1508129.117,1113345.14,1208129.117,1113345.14
1318,KCLX,1334426.661,1228894.613,-81.5363735572702,33.2137365672053,1334426.661,1303894.613,1334426.661,1153894.613,1409426.661,1228894.613,1259426.661,1228894.613,1334426.661,1378894.613,1334426.661,1078894.613,1484426.661,1228894.613,1184426.661,1228894.613
1319,KCLX,1414422.45,1131121.982,-80.851166185153,32.2366050891936,1414422.45,1206121.982,1414422.45,1056121.982,1489422.45,1131121.982,1339422.45,1131121.982,1414422.45,1281121.982,1414422.45,981121.982,1564422.45,1131121.982,1264422.45,1131121.982
1320,KCLX,1358129.117,1175564.087,-81.3717667308965,32.7090477447578,1358129.117,1250564.087,1358129.117,1100564.087,1433129.117,1175564.087,1283129.117,1175564.087,1358129.117,1325564.087,1358129.117,1025564.087,1508129.117,1175564.087,1208129.117,1175564.087
1321,KCLX,1346277.889,1169638.473,-81.5070931504414,32.6727629490627,1346277.889,1244638.473,1346277.889,1094638.473,1421277.889,1169638.473,1271277.889,1169638.473,1346277.889,1319638.473,1346277.889,1019638.473,1496277.889,1169638.473,1196277.889,1169638.473
1322,KCLX,1369980.345,1151861.631,-81.2853594093573,32.4827167646223,1369980.345,1226861.631,1369980.345,1076861.631,1444980.345,1151861.631,1294980.345,1151861.631,1369980.345,1301861.631,1369980.345,1001861.631,1519980.345,1151861.631,1219980.345,1151861.631
1323,KCLX,1447013.327,1172601.28,-80.4361096395113,32.5567611582114,1447013.327,1247601.28,1447013.327,1097601.28,1522013.327,1172601.28,1372013.327,1172601.28,1447013.327,1322601.28,1447013.327,1022601.28,1597013.327,1172601.28,1297013.327,1172601.28
1324,KCLX,1372943.152,1246671.455,-81.0956330973906,33.3179709774934,1372943.152,1321671.455,1372943.152,1171671.455,1447943.152,1246671.455,1297943.152,1246671.455,1372943.152,1396671.455,1372943.152,1096671.455,1522943.152,1246671.455,1222943.152,1246671.455
1325,KCLX,1384794.38,1190378.122,-81.0643414383736,32.8032058806154,1384794.38,1265378.122,1384794.38,1115378.122,1459794.38,1190378.122,1309794.38,1190378.122,1384794.38,1340378.122,1384794.38,1040378.122,1534794.38,1190378.122,1234794.38,1190378.122
1326,KCLX,1331463.854,1184452.508,-81.6402285882506,32.8241085598969,1331463.854,1259452.508,1331463.854,1109452.508,1406463.854,1184452.508,1256463.854,1184452.508,1331463.854,1334452.508,1331463.854,1034452.508,1481463.854,1184452.508,1181463.854,1184452.508
1327,KCLX,1435162.099,1231857.42,-80.4580106667659,33.0980733272135,1435162.099,1306857.42,1435162.099,1156857.42,1510162.099,1231857.42,1360162.099,1231857.42,1435162.099,1381857.42,1435162.099,1081857.42,1585162.099,1231857.42,1285162.099,1231857.42
1328,KCLX,1452938.941,1220006.192,-80.2899931034558,32.9672468926691,1452938.941,1295006.192,1452938.941,1145006.192,1527938.941,1220006.192,1377938.941,1220006.192,1452938.941,1370006.192,1452938.941,1070006.192,1602938.941,1220006.192,1302938.941,1220006.192
1329,KCLX,1399608.415,1237783.034,-80.8262909508707,33.2017138494866,1399608.415,1312783.034,1399608.415,1162783.034,1474608.415,1237783.034,1324608.415,1237783.034,1399608.415,1387783.034,1399608.415,1087783.034,1549608.415,1237783.034,1249608.415,1237783.034
1330,KCLX,1334426.661,1231857.42,-81.5315220535869,33.2399686383208,1334426.661,1306857.42,1334426.661,1156857.42,1409426.661,1231857.42,1259426.661,1231857.42,1334426.661,1381857.42,1334426.661,1081857.42,1484426.661,1231857.42,1184426.661,1231857.42
1331,KCLX,1358129.117,1228894.613,-81.2835193468728,33.1812677135033,1358129.117,1303894.613,1358129.117,1153894.613,1433129.117,1228894.613,1283129.117,1228894.613,1358129.117,1378894.613,1358129.117,1078894.613,1508129.117,1228894.613,1208129.117,1228894.613
1332,KCLX,1319612.626,1169638.473,-81.7898474621134,32.7087258682776,1319612.626,1244638.473,1319612.626,1094638.473,1394612.626,1169638.473,1244612.626,1169638.473,1319612.626,1319638.473,1319612.626,1019638.473,1469612.626,1169638.473,1169612.626,1169638.473
1333,KCLX,1367017.538,1249634.262,-81.153933049658,33.3524542623653,1367017.538,1324634.262,1367017.538,1174634.262,1442017.538,1249634.262,1292017.538,1249634.262,1367017.538,1399634.262,1367017.538,1099634.262,1517017.538,1249634.262,1217017.538,1249634.262
1334,KCLX,1405534.029,1199266.543,-80.8292303871074,32.8525525162572,1405534.029,1274266.543,1405534.029,1124266.543,1480534.029,1199266.543,1330534.029,1199266.543,1405534.029,1349266.543,1405534.029,1049266.543,1555534.029,1199266.543,1255534.029,1199266.543
1335,KCLX,1343315.082,1234820.227,-81.4317609577885,33.25408215337,1343315.082,1309820.227,1343315.082,1159820.227,1418315.082,1234820.227,1268315.082,1234820.227,1343315.082,1384820.227,1343315.082,1084820.227,1493315.082,1234820.227,1193315.082,1234820.227
1336,KCLX,1435162.099,1237783.034,-80.4476022891703,33.1504504709286,1435162.099,1312783.034,1435162.099,1162783.034,1510162.099,1237783.034,1360162.099,1237783.034,1435162.099,1387783.034,1435162.099,1087783.034,1585162.099,1237783.034,1285162.099,1237783.034
1337,KCLX,1349240.696,1184452.508,-81.4514685603003,32.7999678244323,1349240.696,1259452.508,1349240.696,1109452.508,1424240.696,1184452.508,1274240.696,1184452.508,1349240.696,1334452.508,1349240.696,1034452.508,1499240.696,1184452.508,1199240.696,1184452.508
1338,KCLX,1358129.117,1220006.192,-81.2983005197324,33.1025927498984,1358129.117,1295006.192,1358129.117,1145006.192,1433129.117,1220006.192,1283129.117,1220006.192,1358129.117,1370006.192,1358129.117,1070006.192,1508129.117,1220006.192,1208129.117,1220006.192
1339,KCLX,1423310.871,1231857.42,-80.5841040206447,33.1152906307601,1423310.871,1306857.42,1423310.871,1156857.42,1498310.871,1231857.42,1348310.871,1231857.42,1423310.871,1381857.42,1423310.871,1081857.42,1573310.871,1231857.42,1273310.871,1231857.42
1340,KCLX,1331463.854,1151861.631,-81.6927455332291,32.5352513334979,1331463.854,1226861.631,1331463.854,1076861.631,1406463.854,1151861.631,1256463.854,1151861.631,1331463.854,1301861.631,1331463.854,1001861.631,1481463.854,1151861.631,1181463.854,1151861.631
1341,KCLX,1367017.538,1110382.333,-81.3846563258068,32.1191324118449,1367017.538,1185382.333,1367017.538,1035382.333,1442017.538,1110382.333,1292017.538,1110382.333,1367017.538,1260382.333,1367017.538,960382.333,1517017.538,1110382.333,1217017.538,1110382.333
1342,KCLX,1367017.538,1116307.947,-81.3749833439744,32.1716744182266,1367017.538,1191307.947,1367017.538,1041307.947,1442017.538,1116307.947,1292017.538,1116307.947,1367017.538,1266307.947,1367017.538,966307.947,1517017.538,1116307.947,1217017.538,1116307.947
1343,KCLX,1322575.433,1211117.771,-81.6916734463621,33.0723146448467,1322575.433,1286117.771,1322575.433,1136117.771,1397575.433,1211117.771,1247575.433,1211117.771,1322575.433,1361117.771,1322575.433,1061117.771,1472575.433,1211117.771,1172575.433,1211117.771
1344,KCLX,1372943.152,1140010.403,-81.2736112438094,32.3736009790372,1372943.152,1215010.403,1372943.152,1065010.403,1447943.152,1140010.403,1297943.152,1140010.403,1372943.152,1290010.403,1372943.152,990010.403,1522943.152,1140010.403,1222943.152,1140010.403
1345,KCLX,1355166.31,1202229.35,-81.3592780622646,32.9492876140016,1355166.31,1277229.35,1355166.31,1127229.35,1430166.31,1202229.35,1280166.31,1202229.35,1355166.31,1352229.35,1355166.31,1052229.35,1505166.31,1202229.35,1205166.31,1202229.35
1346,KCLX,1381831.573,1113345.14,-81.2239139838431,32.1249270266886,1381831.573,1188345.14,1381831.573,1038345.14,1456831.573,1113345.14,1306831.573,1113345.14,1381831.573,1263345.14,1381831.573,963345.14,1531831.573,1113345.14,1231831.573,1113345.14
1347,KCLX,1438124.906,1169638.473,-80.5351680960036,32.5435011004254,1438124.906,1244638.473,1438124.906,1094638.473,1513124.906,1169638.473,1363124.906,1169638.473,1438124.906,1319638.473,1438124.906,1019638.473,1588124.906,1169638.473,1288124.906,1169638.473
1348,KCLX,1355166.31,1151861.631,-81.4419827067155,32.503096077214,1355166.31,1226861.631,1355166.31,1076861.631,1430166.31,1151861.631,1280166.31,1151861.631,1355166.31,1301861.631,1355166.31,1001861.631,1505166.31,1151861.631,1205166.31,1151861.631
1349,KCLX,1452938.941,1181489.701,-80.357921642794,32.6267005497022,1452938.941,1256489.701,1452938.941,1106489.701,1527938.941,1181489.701,1377938.941,1181489.701,1452938.941,1331489.701,1452938.941,1031489.701,1602938.941,1181489.701,1302938.941,1181489.701
1350,KCLX,1316649.819,1145936.017,-81.8589810329931,32.5025178821228,1316649.819,1220936.017,1316649.819,1070936.017,1391649.819,1145936.017,1241649.819,1145936.017,1316649.819,1295936.017,1316649.819,995936.017,1466649.819,1145936.017,1166649.819,1145936.017
1351,KCLX,1352203.503,1169638.473,-81.4442937825994,32.664675445682,1352203.503,1244638.473,1352203.503,1094638.473,1427203.503,1169638.473,1277203.503,1169638.473,1352203.503,1319638.473,1352203.503,1019638.473,1502203.503,1169638.473,1202203.503,1169638.473
1352,KCLX,1399608.415,1225931.806,-80.8466049004998,33.0968945120124,1399608.415,1300931.806,1399608.415,1150931.806,1474608.415,1225931.806,1324608.415,1225931.806,1399608.415,1375931.806,1399608.415,1075931.806,1549608.415,1225931.806,1249608.415,1225931.806
1353,KCLX,1449976.134,1175564.087,-80.3996262563197,32.5786345117777,1449976.134,1250564.087,1449976.134,1100564.087,1524976.134,1175564.087,1374976.134,1175564.087,1449976.134,1325564.087,1449976.134,1025564.087,1599976.134,1175564.087,1299976.134,1175564.087
1354,KCLX,1408496.836,1190378.122,-80.8129941195045,32.7696758589019,1408496.836,1265378.122,1408496.836,1115378.122,1483496.836,1190378.122,1333496.836,1190378.122,1408496.836,1340378.122,1408496.836,1040378.122,1558496.836,1190378.122,1258496.836,1190378.122
1355,KCLX,1461827.362,1178526.894,-80.2691961910051,32.5874025085956,1461827.362,1253526.894,1461827.362,1103526.894,1536827.362,1178526.894,1386827.362,1178526.894,1461827.362,1328526.894,1461827.362,1028526.894,1611827.362,1178526.894,1311827.362,1178526.894
1356,KCLX,1378868.766,1234820.227,-81.0524300596675,33.2048253125201,1378868.766,1309820.227,1378868.766,1159820.227,1453868.766,1234820.227,1303868.766,1234820.227,1378868.766,1384820.227,1378868.766,1084820.227,1528868.766,1234820.227,1228868.766,1234820.227
1357,KCLX,1417385.257,1217043.385,-80.6728270552352,32.9928443141137,1417385.257,1292043.385,1417385.257,1142043.385,1492385.257,1217043.385,1342385.257,1217043.385,1417385.257,1367043.385,1417385.257,1067043.385,1567385.257,1217043.385,1267385.257,1217043.385
1358,KCLX,1417385.257,1134084.789,-80.8149429647301,32.2586234643021,1417385.257,1209084.789,1417385.257,1059084.789,1492385.257,1134084.789,1342385.257,1134084.789,1417385.257,1284084.789,1417385.257,984084.789,1567385.257,1134084.789,1267385.257,1134084.789
1359,KCLX,1313687.012,1190378.122,-81.8196355324311,32.9004519235596,1313687.012,1265378.122,1313687.012,1115378.122,1388687.012,1190378.122,1238687.012,1190378.122,1313687.012,1340378.122,1313687.012,1040378.122,1463687.012,1190378.122,1163687.012,1190378.122
1360,KCLX,1411459.643,1125196.368,-80.892370178606,32.1883271675117,1411459.643,1200196.368,1411459.643,1050196.368,1486459.643,1125196.368,1336459.643,1125196.368,1411459.643,1275196.368,1411459.643,975196.368,1561459.643,1125196.368,1261459.643,1125196.368
1361,KCLX,1432199.292,1237783.034,-80.4791408202262,33.154770397974,1432199.292,1312783.034,1432199.292,1162783.034,1507199.292,1237783.034,1357199.292,1237783.034,1432199.292,1387783.034,1432199.292,1087783.034,1582199.292,1237783.034,1282199.292,1237783.034
1362,KCLX,1441087.713,1228894.613,-80.400203995814,33.0632244513387,1441087.713,1303894.613,1441087.713,1153894.613,1516087.713,1228894.613,1366087.713,1228894.613,1441087.713,1378894.613,1441087.713,1078894.613,1591087.713,1228894.613,1291087.713,1228894.613
1363,KCLX,1378868.766,1208154.964,-81.0973880610179,32.9688651611613,1378868.766,1283154.964,1378868.766,1133154.964,1453868.766,1208154.964,1303868.766,1208154.964,1378868.766,1358154.964,1378868.766,1058154.964,1528868.766,1208154.964,1228868.766,1208154.964
1364,KCLX,1417385.257,1142973.21,-80.7998413650295,32.3373408040321,1417385.257,1217973.21,1417385.257,1067973.21,1492385.257,1142973.21,1342385.257,1142973.21,1417385.257,1292973.21,1417385.257,992973.21,1567385.257,1142973.21,1267385.257,1142973.21
1365,KCLX,1426273.678,1231857.42,-80.552575530218,33.11099937947,1426273.678,1306857.42,1426273.678,1156857.42,1501273.678,1231857.42,1351273.678,1231857.42,1426273.678,1381857.42,1426273.678,1081857.42,1576273.678,1231857.42,1276273.678,1231857.42
1366,KCLX,1355166.31,1178526.894,-81.3983137183161,32.7393620968732,1355166.31,1253526.894,1355166.31,1103526.894,1430166.31,1178526.894,1280166.31,1178526.894,1355166.31,1328526.894,1355166.31,1028526.894,1505166.31,1178526.894,1205166.31,1178526.894
1367,KCLX,1346277.889,1142973.21,-81.5504030975525,32.4364297084815,1346277.889,1217973.21,1346277.889,1067973.21,1421277.889,1142973.21,1271277.889,1142973.21,1346277.889,1292973.21,1346277.889,992973.21,1496277.889,1142973.21,1196277.889,1142973.21
1368,KCLX,1349240.696,1237783.034,-81.3635969308284,33.2721838406901,1349240.696,1312783.034,1349240.696,1162783.034,1424240.696,1237783.034,1274240.696,1237783.034,1349240.696,1387783.034,1349240.696,1087783.034,1499240.696,1237783.034,1199240.696,1237783.034
1369,KCLX,1340352.275,1172601.28,-81.5650974298627,32.7070706003736,1340352.275,1247601.28,1340352.275,1097601.28,1415352.275,1172601.28,1265352.275,1172601.28,1340352.275,1322601.28,1340352.275,1022601.28,1490352.275,1172601.28,1190352.275,1172601.28
1370,KCLX,1452938.941,1217043.385,-80.2952391239336,32.9410588975818,1452938.941,1292043.385,1452938.941,1142043.385,1527938.941,1217043.385,1377938.941,1217043.385,1452938.941,1367043.385,1452938.941,1067043.385,1602938.941,1217043.385,1302938.941,1217043.385
1371,KCLX,1367017.538,1205192.157,-81.228349260764,32.9591515754947,1367017.538,1280192.157,1367017.538,1130192.157,1442017.538,1205192.157,1292017.538,1205192.157,1367017.538,1355192.157,1367017.538,1055192.157,1517017.538,1205192.157,1217017.538,1205192.157
